id,site_addr,addr_str,addr_num,addr_zip,latitude,longitude,fips
F_766685_2819089,BAY STREET,BAY STREET,nan,02780,41.98298814521971,-71.09350806431642,250056131004000
F_765089_2818777,BAY STREET,BAY STREET,nan,02780,41.98215267806177,-71.09938353463461,250056131004000
F_763343_2819449,BAY STREET,BAY STREET,nan,02780,41.9840191016392,-71.10579380964194,250056131004000
F_762695_2819157,BAY STREET,BAY STREET,nan,02780,41.98322598988124,-71.10818212392641,250056131004000
F_763036_2819737,BAY STREET,BAY STREET,nan,02780,41.984813318080434,-71.10691809129854,250056131004000
F_766590_2819594,BAY STREET,BAY STREET,nan,02780,41.9843752051402,-71.09384862943746,250056131004000
F_766541_2820010,BAY STREET,BAY STREET,nan,02780,41.98551742990174,-71.09402157240173,250056131004000
F_762948_2819938,BAY STREET,BAY STREET,nan,02780,41.985366013863896,-71.1072383600454,250056131004000
F_767806_2819362,BAY STREET,BAY STREET,nan,02780,41.98372257527368,-71.0893802000476,250056131004000
F_767313_2819828,BAY STREET,BAY STREET,nan,02780,41.98500786800549,-71.09118525693367,250056131004000
F_764889_2819688,BAY STREET,BAY STREET,nan,02780,41.984655215299966,-71.10010341516636,250056131004000
F_767766_2819906,BAY STREET,BAY STREET,nan,02780,41.98521594473616,-71.0895176924179,250056131004000
F_763009_2820205,BAY STREET,BAY STREET,nan,02780,41.98609794303464,-71.10700946909627,250056131004000
F_767429_2820412,BAY STREET,BAY STREET,nan,02780,41.98660895022394,-71.09074828984106,250056131004000
F_763978_2819186,BAY STREET,BAY STREET,nan,02780,41.98328930079981,-71.10346274134375,250056131004000
F_767372_2820715,BAY STREET,BAY STREET,nan,02780,41.987441190925445,-71.09095260266608,250056131004000
F_765090_2820547,BAY STREET,BAY STREET,nan,02780,41.987009889819774,-71.09934927798058,250056131004000
F_763387_2820748,BAY STREET,BAY STREET,nan,02780,41.98758325316298,-71.10560988353421,250056131004000
F_767331_2820982,BAY STREET,BAY STREET,nan,02780,41.98817442978737,-71.0910987028576,250056131004000
F_764215_2820246,BAY STREET,BAY STREET,nan,nan,41.98619512075605,-71.10257288651633,250056131004000
F_764532_2821054,BAY STREET,BAY STREET,nan,02780,41.98840837045239,-71.10139301433902,250056131004000
F_767282_2821160,BAY STREET,BAY STREET,nan,02780,41.988663540498926,-71.09127580182579,250056131004000
F_768528_2819360,BAY STREET,BAY STREET,nan,02780,41.98370751784548,-71.0867246942898,250056131004000
F_767757_2821736,BAY STREET,BAY STREET,nan,02780,41.9902379354318,-71.08951840293749,250056131004000
F_767196_2821807,BAY STREET,BAY STREET,nan,02780,41.9904401631868,-71.09158074196144,250056131004000
F_769222_2817822,FIELD STREET,FIELD STREET,nan,nan,41.97947769250565,-71.08419971486269,250056131004000
F_767154_2821905,BAY STREET,BAY STREET,nan,02780,41.990709645752666,-71.09173351032521,250056131004000
F_768534_2819963,BAY STREET,BAY STREET,nan,02780,41.98536218631589,-71.0866918792218,250056131004000
F_764395_2821765,BAY STREET,BAY STREET,nan,02780,41.99036124795478,-71.10188473591039,250056131004000
F_768343_2819814,BAY STREET,BAY STREET,nan,02780,41.98495583922661,-71.08739705313225,250056131004000
F_768229_2819803,BAY STREET,BAY STREET,nan,02780,41.98492716564135,-71.08781655281022,250056131004000
F_764676_2821488,BAY STREET,BAY STREET,nan,02780,41.98959750254993,-71.10085586748535,250056131004000
F_767707_2822002,BAY STREET,BAY STREET,nan,02780,41.99096855051795,-71.0896976168117,250056131004000
F_765334_2821744,BAY STREET,BAY STREET,nan,02780,41.99029154055941,-71.09843106197506,250056131004000
M_204978_938611,439 MIDDLESEX RD,MIDDLESEX RD,439,01879,42.69807263343934,-71.43924767754585,250173131011098
M_204669_938609,0 RT 3,RT 3,0,01879,42.69805654926597,-71.44301877899993,250173131011018
M_204636_937242,20 LOCUST AV,LOCUST AV,20,01879,42.68575106583716,-71.44343258019248,250173131011010
M_204661_937238,0 LOCUST AV,LOCUST AV,0,01879,42.68571490826688,-71.44312756849955,250173131011010
M_204462_936838,0 CUMMINGS RD,CUMMINGS RD,0,01879,42.68211528328875,-71.44555883443354,250173131011032
M_205354_936565,99 KENDALL RD,KENDALL RD,99,01879,42.679652101879824,-71.43467803653354,250173131011040
M_205333_935388,0 KENDALL RD,KENDALL RD,0,01879,42.66905687867828,-71.43494520120518,250173131011095
M_206809_936071,11 INDIAN LN,INDIAN LN,11,01879,42.675193719604245,-71.41693205650999,250173131022019
M_206778_936132,7 INDIAN LN,INDIAN LN,7,01879,42.6757431131748,-71.41730952636965,250173131022019
M_206784_935975,0 SHERBURNE AV,SHERBURNE AV,0,01879,42.67432974552346,-71.41723818587893,250173131022016
M_206271_936240,220 MIDDLESEX RD,MIDDLESEX RD,220,01879,42.676719588859335,-71.42349365685857,250173131011062
M_206617_936127,0 FROST RD,FROST RD,0,01879,42.67569949150688,-71.41927375615856,250173131022016
M_206779_935863,36 PAWTUCKET BV,PAWTUCKET BV,36,01879,42.67332156388617,-71.41730050839678,250173131022016
M_206674_935775,29 PAWTUCKET BV,PAWTUCKET BV,29,01879,42.6725302959714,-71.41858246560861,250173131022017
M_210685_934850,0 TROTTING PARK RD,TROTTING PARK RD,0,01879,42.664158604618194,-71.36966873426833,250173131024045
M_209987_935439,0 ALTHEA AV,ALTHEA AV,0,01879,42.66947008573301,-71.37817237980106,250173131024008
M_206887_935847,0 PAWTUCKET BV,PAWTUCKET BV,0,01879,42.67317658154612,-71.41598317014426,250173131022016
M_204293_935085,484 DUNSTABLE RD,DUNSTABLE RD,484,01879,42.66633570728281,-71.447633945494,250173131012014
M_200736_932586,89 GROTON RD,GROTON RD,89,01879,42.64385105103909,-71.49102547125042,250173131013000
M_201714_933682,202 SCRIBNER RD,SCRIBNER RD,202,01879,42.65371579621199,-71.47909680364101,250173131013000
M_204244_938825,0 RT 3,RT 3,0,01879,42.70000340796031,-71.44820394470321,250173131011008
M_204465_938732,0 RT 3,RT 3,0,01879,42.69916498809943,-71.44550746785224,250173131011007
M_206759_936168,3 INDIAN LN,INDIAN LN,3,01879,42.67606735095721,-71.41754089848114,250173131022019
M_204661_935577,0 CUMMINGS RD,CUMMINGS RD,0,01879,42.67076258453366,-71.44314107871057,250173131012004
M_56813_891910,0-OFF MAIN RD,MAIN RD,0,01264,42.26454757361238,-73.23563904869906,250039332001018
M_55664_889721,0-OFF JERUSALEM RD,JERUSALEM RD,0,01264,42.24463287394647,-73.24901873595566,250039332001020
M_56465_891610,0 JERUSALEM RD,JERUSALEM RD,0,01264,42.261783420832494,-73.23978199465637,250039332001019
M_62834_890147,0 WEBSTER RD,WEBSTER RD,0,01264,42.24975811211643,-73.16225806434225,250039332001037
M_62679_889334,0 WEBSTER RD,WEBSTER RD,0,01264,42.24241286232438,-73.16394379378359,250039332001031
M_247280_948528,R SOUTH ST,SOUTH ST,R,01985,42.78591796254085,-70.92217602236751,250092631002038
M_244572_946662,ASH ST,ASH ST,nan,01985,42.76928153328233,-70.95541602766532,250092631003022
M_243725_947757,ASH ST,ASH ST,nan,01985,42.77918643235526,-70.96568065503165,250092631002030
M_243762_947321,ASH ST,ASH ST,nan,01985,42.77525967937459,-70.96526192837229,250092631003022
M_243925_947122,ASH ST,ASH ST,nan,01985,42.77345915825019,-70.96328554638893,250092631003022
M_243966_946268,CRANE NECK ST,CRANE NECK ST,nan,01985,42.76576951183176,-70.96285029825074,250092631003022
M_241570_946747,MIDDLE ST,MIDDLE ST,nan,01985,42.7702133886143,-70.99208760189589,250092631003035
M_241713_946681,GEORGETOWN RD,GEORGETOWN RD,nan,01985,42.76961160694114,-70.99034525284755,250092631003035
M_243574_945963,BROWN ISLAND RD,BROWN ISLAND RD,nan,01985,42.76304615597171,-70.9676626453801,250092631003030
M_243307_945739,BROWN ISLAND RD,BROWN ISLAND RD,nan,01985,42.76104475657317,-70.970941436164,250092631003030
M_243278_947626,ASH ST,ASH ST,nan,01985,42.77803230941827,-70.9711527779122,250092631003022
M_241190_951181,CHURCH ST,CHURCH ST,nan,01985,42.81014634010688,-70.99641057555876,250092631003001
M_247357_948440,EAST OF I-95,EAST OF I-95,nan,01985,42.78512113388311,-70.92124230693877,250092631002038
M_243703_946736,R ASH ST,ASH ST,R,01985,42.76999710471287,-70.96602759335516,250092631003022
M_242441_947967,MIDDLE ST,MIDDLE ST,nan,01985,42.78114809354941,-70.9813551342405,250092631003016
F_345787_2864079,18-20 GUY PL,GUY PL,18-20,01089,42.10146194526789,-72.64375100983818,250138124033021
F_348170_2885755,2112 RIVERDALE ST,RIVERDALE ST,2112,01089,42.161026692997154,-72.63603446795383,250138122022006
F_350846_2868207,635-637 ELM ST,ELM ST,635-637,01089,42.112973577597096,-72.62531142052164,250138122011012
F_351389_2877085,20 ASHLEY AVE,ASHLEY AVE,20,01089,42.13735388648175,-72.62374139945929,250138122021049
F_347844_2883760,PROSPECT AVE,PROSPECT AVE,nan,01089,42.15554065890777,-72.63713866954443,250138122022025
F_349785_2885330,RIVERDALE ST,RIVERDALE ST,nan,01089,42.15991939734441,-72.63005753093047,250138122022001
F_352800_2865178,32 PARK AVE #U9,PARK AVE,32,01089,42.104732680874896,-72.61796413220674,250138123003000
F_334119_2866767,WESTFIELD ST,WESTFIELD ST,nan,01089,42.10840018838539,-72.68688003561623,250138124012045
F_345847_2868775,BIRCH PARK CIR,BIRCH PARK CIR,nan,01089,42.11434967149724,-72.64376196759731,250138124041020
F_337261_2863337,CHARLES AVE,CHARLES AVE,nan,01089,42.09910792085362,-72.67512778271637,250138124012035
F_337969_2862060,CHARLES AVE,CHARLES AVE,nan,01089,42.09563066326099,-72.67245454206162,250138124012035
M_208357_925422,14  LINE RD,LINE RD,14,01886,42.57931482508217,-71.39820194406099,250173184002001
M_208285_925449,16  LINE RD,LINE RD,16,01886,42.5795586565642,-71.39907859849497,250173184002001
M_207554_924896,65  TADMUCK RD,TADMUCK RD,65,01886,42.57458784072016,-71.4079903289453,250173184002009
M_207646_924825,67  TADMUCK RD,TADMUCK RD,67,01886,42.5739477797877,-71.40687069028677,250173184002009
M_206228_924172,80  BOSTON RD,BOSTON RD,80,01886,42.56808192746095,-71.42414918399697,250173184002009
M_208365_920648,173  CARLISLE RD,CARLISLE RD,173,01886,42.53633764370009,-71.39817391748902,250173184001054
M_204270_922778,0 LOT 29 LITTLETON RD,LITTLETON RD,0,01886,42.55554590570016,-71.44800600900189,250173184001024
M_204195_929656,290  GROTON RD,GROTON RD,290,01886,42.61746381859231,-71.44886904769578,250173181004028
M_207965_927896,25  HUNT RD,HUNT RD,25,01886,42.60159047974875,-71.40294266770009,250173183004010
M_207327_929559,25  NABNASSET ST,NABNASSET ST,25,01886,42.61656739732656,-71.4106957800361,250173181003014
M_205668_932056,0  VINEYARD RD,VINEYARD RD,0,01886,42.63905961240866,-71.43089162471871,250173181004024
M_205525_932311,0  VINEYARD RD,VINEYARD RD,0,01886,42.64135617980568,-71.43263272829118,250173181004023
M_205185_928821,0  NUTTING RD,NUTTING RD,0,01886,42.60994102448576,-71.43680993049219,250173181001002
M_205243_928687,19  NUTTING RD,NUTTING RD,19,01886,42.60873434165959,-71.43610430278862,250173181001002
M_204164_929553,0  GROTON RD,GROTON RD,0,01886,42.61653676143051,-71.44924763953891,250173181001033
M_206852_932809,0  ROUTE 3 REST AREA,ROUTE 3 REST AREA,0,01886,42.64582865629074,-71.41644645110571,250173181004003
M_205330_931658,0  TYNGSBORO RD,TYNGSBORO RD,0,01886,42.63547916182642,-71.43501646179509,250173181004024
M_205402_931758,0  TYNGSBORO RD,TYNGSBORO RD,0,01886,42.63637887669808,-71.43413769431262,250173181004024
M_204928_928099,0  DEPOT ST,DEPOT ST,0,01886,42.60344310731692,-71.43994820685148,250173182001023
M_201628_930109,154  KEYES RD,KEYES RD,154,01886,42.621551414730725,-71.48015575981691,250173182001007
M_201357_930037,0  KEYES RD,KEYES RD,0,01886,42.6209037793262,-71.4834592401695,250173182001007
M_202805_926976,7  CHURCH ST,CHURCH ST,7,01886,42.59334416676237,-71.46582421307596,250173182002005
M_202849_927033,7  CROSS ST,CROSS ST,7,01886,42.593857134310944,-71.46528783973258,250173182002010
M_201519_926403,0  E PRESCOTT ST,E PRESCOTT ST,0,01886,42.58818945568618,-71.48149419834664,250173182001056
M_200577_928588,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.60786058825934,-71.49296828101826,250173182001049
M_200603_928428,0  GROTON RD,GROTON RD,0,01886,42.60642021631293,-71.49265159511634,250173182001048
M_200753_928358,52  GROTON RD,GROTON RD,52,01886,42.60578993122191,-71.49082372548746,250173182001048
M_201397_928511,0  GROTON RD,GROTON RD,0,01886,42.60716637787763,-71.4829753843321,250173182001007
M_200777_928657,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.60848156580932,-71.49053085008313,250173182001007
M_201090_928765,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.60945342720552,-71.4867161742129,250173182001007
M_201419_928893,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.610605177098975,-71.48270633630662,250173182001007
M_201008_929302,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.61428771308319,-71.48771456527007,250173182001007
M_201243_929364,0  GROTON RD,GROTON RD,0,01886,42.61484550809439,-71.48485026725986,250173182001007
M_201006_929814,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.61889682964674,-71.48773804405273,250173182001007
M_200615_929496,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.61603454617255,-71.4925042144426,250173182001007
M_200796_929590,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.61688058646717,-71.49029800741714,250173182001007
M_200544_929422,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.615368437911,-71.49336965166225,250173182001007
M_200720_929005,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.61161438402236,-71.49122506184212,250173182001007
M_201561_929049,0  MILLSTONE HILL RD,MILLSTONE HILL RD,0,01886,42.61200924658298,-71.48097532721958,250173182001007
M_201366_929693,0  GOULD RD,GOULD RD,0,01886,42.61780701772521,-71.48335035575404,250173182001007
M_203259_927744,31  BEACON ST,BEACON ST,31,01886,42.60025610785635,-71.46028837524884,250173182001024
M_203148_928084,0  BEACON ST,BEACON ST,0,01886,42.60331731820349,-71.46163907098092,250173182001024
M_202800_927921,0  NORTH ST,NORTH ST,0,01886,42.60185128855349,-71.46588052682486,250173182001024
M_203396_928322,3 -7 FARMER WAY,FARMER WAY,3,01886,42.605458800027904,-71.45861558347889,250173182001024
M_202182_929985,0  KEYES RD,KEYES RD,0,01886,42.62043378877152,-71.47340333895811,250173182001000
M_201886_930327,0  KEYES RD,KEYES RD,0,01886,42.62351330229706,-71.47701019487009,250173182001000
M_201782_926097,0  TOWN FARM RD,TOWN FARM RD,0,01886,42.58543420744306,-71.4782910486496,250173183001023
M_201996_926067,65  FORGE VILLAGE RD,FORGE VILLAGE RD,65,01886,42.58516361991251,-71.47568412963187,250173183001023
M_202379_924557,0  CONCORD RD,CONCORD RD,0,01886,42.57156910421362,-71.47102455810186,250173183003001
M_202329_924444,0  CONCORD RD,CONCORD RD,0,01886,42.57055199604233,-71.47163399940557,250173183003001
M_202479_924445,0  CONCORD RD,CONCORD RD,0,01886,42.57056053480859,-71.46980707377851,250173183003001
M_202593_924856,15  COUNTRY RD,COUNTRY RD,15,01886,42.57426010543086,-71.46841675987382,250173183003000
M_202647_925486,60  FORGE VILLAGE RD,FORGE VILLAGE RD,60,01886,42.57993136018057,-71.46775612875167,250173182002024
M_202696_925075,14  COUNTRY RD,COUNTRY RD,14,01886,42.57623125572638,-71.46716117316069,250173183001028
M_204758_925149,0  MAIN ST,MAIN ST,0,01886,42.57688754486399,-71.44204422369089,250173183002024
M_204644_923533,0  HILDRETH ST,HILDRETH ST,0,01886,42.56234051954196,-71.4434458743761,250173183002039
M_201654_924625,0  BEAVER BROOK RD,BEAVER BROOK RD,0,01886,42.57218313952907,-71.47985462496503,250173182002040
M_202842_923577,0  HOWARD RD,HOWARD RD,0,01886,42.56274529059746,-71.46539021329825,250173183003013
M_202883_923410,0  HOWARD RD,HOWARD RD,0,01886,42.5612417524259,-71.46489175373159,250173183003016
M_202682_923530,0  HOWARD RD,HOWARD RD,0,01886,42.56232274964419,-71.4673389072415,250173183003013
M_201693_928703,0  GROTON RD,GROTON RD,0,01886,42.6088942118384,-71.47936759855101,250173182001007
M_92109_901098,0 NORTHWEST RD,NORTHWEST RD,0,nan,42.35292525367893,-72.8095870563475,250158226031007
M_97798_894280,13 MAIN RD,MAIN RD,13,nan,42.292315874415706,-72.73934128252135,250158226031038
M_97826_894369,13 MAIN RD,MAIN RD,13,nan,42.29312071110688,-72.7390174675357,250158226031038
F_782660_2638461,0 GOOSEBERRY ISLAND,GOOSEBERRY ISLAND,0,02790,41.48708024685272,-71.03834800935135,250056461041086
F_782768_2642060,246 EAST BEACH ROAD,EAST BEACH ROAD,246,02790,41.49695513256768,-71.03788269661605,250056461041089
F_782420_2642150,0 WEST BEACH ROAD,WEST BEACH ROAD,0,02790,41.49720728041048,-71.03915115860545,250056461041085
F_782868_2642231,234 EAST BEACH ROAD,EAST BEACH ROAD,234,02790,41.49742290892658,-71.03751430169326,250056461041089
F_782974_2643621,94 MOSHER LANE,MOSHER LANE,94,02790,41.50123581419757,-71.03709985260149,250056461041069
F_783273_2643476,205 EAST BEACH ROAD,EAST BEACH ROAD,205,02790,41.500833442214336,-71.03601127752786,250056461041069
F_782816_2643908,0 JOHN REED ROAD,JOHN REED ROAD,0,02790,41.50202576065799,-71.0376709291878,250056461041069
F_783267_2643914,0 JOHN REED ROAD,JOHN REED ROAD,0,02790,41.50203550562805,-71.03602448234626,250056461041069
F_782529_2644266,0 JOHN REED ROAD,JOHN REED ROAD,0,02790,41.50301246030645,-71.03871152486555,250056461041069
F_783031_2644405,0 EAST BEACH ROAD,EAST BEACH ROAD,0,02790,41.50338644359063,-71.03687624369488,250056461041069
F_780424_2644880,0 STATE BEACH - WEST BEACH,STATE BEACH - WEST BEACH,0,02790,41.50472840085758,-71.04638380746309,250056461041085
F_781877_2645909,0 JOHN REED ROAD,JOHN REED ROAD,0,02790,41.50753088791668,-71.04105934787393,250056461041069
F_777929_2656618,0 GUNNING ISLAND,GUNNING ISLAND,0,02790,41.53697630921312,-71.05526851347867,250056461041041
F_778040_2661421,0 LITTLE PINE ISLAND,LITTLE PINE ISLAND,0,02790,41.55015530130469,-71.05477152944583,250056461041021
F_775857_2702009,0 HIGHLAND AVENUE,HIGHLAND AVENUE,0,02790,41.66156960842295,-71.06198491109265,250056461011052
F_783266_2638747,0 GOOSEBERRY ISLAND,GOOSEBERRY ISLAND,0,02790,41.48785607452637,-71.03613070960834,250056461041086
F_405074_2870547,17V WOODLAND DELL RD,WOODLAND DELL RD,17V,nan,42.12118347022779,-72.4255558347519,250138136022010
F_396059_2864615,1004 STONY HILL RD,STONY HILL RD,1004,nan,42.104632768841576,-72.458537674521,250138136022027
F_396112_2864468,1016 STONY HILL RD,STONY HILL RD,1016,nan,42.10423103363593,-72.45833629144809,250138136022027
F_409242_2890187,42V RED BRIDGE RD,RED BRIDGE RD,42V,nan,42.17519887178599,-72.41096645086132,250138136016005
F_400801_2881803,45 POST OFFICE PK,POST OFFICE PK,45,nan,42.15194164465623,-72.44176341216799,250138136011009
F_403446_2879901,2V POND RD,POND RD,2V,nan,42.1468022791517,-72.43193305801037,250138136012000
F_393504_2876617,5 JAMES CR,JAMES CR,5,nan,42.13748707279072,-72.46845460597947,250138136015023
F_391575_2871520,12 JOAN ST,JOAN ST,12,nan,42.12344061890049,-72.47535145212613,250138136013002
F_396446_2864789,1000 STONY HILL RD,STONY HILL RD,1000,nan,42.10512215197737,-72.45711883332679,250138136022027
F_397713_2863286,901V TINKHAM RD,TINKHAM RD,901V,nan,42.101036819781534,-72.45238825006241,250138136022047
F_397418_2861773,875V TINKHAM RD,TINKHAM RD,875V,nan,42.096876082955774,-72.45341290244092,250138136022047
F_397053_2863565,883 TINKHAM RD,TINKHAM RD,883,nan,42.10178215096334,-72.45483162105508,250138136022031
F_394634_2858962,1241 STONY HILL RD,STONY HILL RD,1241,nan,42.089076810833056,-72.46355325553523,250138136022044
F_406054_2881533,39 MAPLE ST,MAPLE ST,39,nan,42.15135828262326,-72.4223816246766,250138136014017
F_399248_2877867,14 CARLA LN,CARLA LN,14,nan,42.1410940797129,-72.44732904472231,250138136012000
M_243750_900748,ADAMS ST,ADAMS ST,nan,nan,42.35600485847069,-70.96895161007586,250251805004004
M_242229_903870,MORTON ST,MORTON ST,nan,nan,42.38419474429509,-70.98718560173407,250251802001000
M_242741_904603,444-60 REVERE ST,REVERE ST,444-6,nan,42.39076574009815,-70.98091403309097,250251801013004
M_303643_827358,290 SUMMER ST,SUMMER ST,290,02675,41.68967218352212,-70.25503109574275,250010118022037
M_305444_829999,2 MARINERS LN,MARINERS LN,2,02675,41.71320911805036,-70.23292925452651,250010118012020
M_306392_829698,620 ROUTE 6A,ROUTE 6A,620,02675,41.71037200801992,-70.221593491394,250010118011022
M_307319_829616,ROUTE 6A,ROUTE 6A,nan,02675,41.70950817153895,-70.21047124231158,250010118011006
M_306023_831275,PHEASANT COVE CIR,PHEASANT COVE CIR,nan,02675,41.7246186660975,-70.2257436697065,250010118012002
M_306342_831245,PHEASANT COVE CIR,PHEASANT COVE CIR,nan,02675,41.7243056209868,-70.22191568658694,250010118012002
M_305779_831322,2 WINDSWEPT PATH,WINDSWEPT PATH,2,02675,41.72507456434936,-70.22866737355717,250010118012002
M_307088_828449,170 WEIR RD,WEIR RD,170,02675,41.69903367454297,-70.21345797053156,250010118023054
M_306608_828921,18 KATHARYN MICHAEL RD UNIT3,KATHRYN MICHAEL RD,18,02675,41.70334789084021,-70.21913861625168,250010118024016
M_306489_829065,581 ROUTE 6A,ROUTE 6A,581,02675,41.70466033051304,-70.22054219889378,250010118024002
M_307971_830051,22 SETUCKET RD,SETUCKET RD,22,02675,41.71333523143462,-70.20255861391836,250010118021020
M_307794_829918,ROUTE 6A,ROUTE 6A,nan,02675,41.71216212229172,-70.20470948824396,250010118021023
M_307469_829779,788 ROUTE 6A,ROUTE 6A,788,02675,41.71095514474381,-70.20863949016778,250010118011052
M_307218_829803,KINGS CIRCUIT,KINGS CIRCUIT,9,02675,41.711205377182274,-70.2116507217061,250010118011055
M_306922_829895,KINGS CIRCUIT,WILDFLOWER VILLAGE,9,02675,41.71207380319407,-70.21519031746115,250010118011007
M_307424_830651,KINGS CIRCUIT,KINGS CIRCUIT,9,02675,41.718811439890274,-70.20902155688347,250010118011040
M_307525_827589,ROUTE 6,ROUTE 6,nan,02675,41.69123207451736,-70.20836515161758,250010118023045
M_303951_829133,67 THACHER SHORE RD,THACHER SHORE RD,67,02675,41.70561117578523,-70.2510197148742,250010118012051
M_304663_829113,8 STRAWBERRY LN,STRAWBERRY LN,8,02675,41.7053369387732,-70.24246975100768,250010118022002
M_303709_828389,CARRIAGE LN (OFF),CARRIAGE LN,nan,02675,41.69894514235874,-70.25405752019279,250010118022015
M_303251_828447,RAILROAD AVE,RAILROAD AVE,nan,02675,41.69952739059216,-70.25954894484401,250010118022019
M_305265_828098,ELISHA POND DR,ELISHA POND DR,nan,02675,41.69611923970609,-70.23541854453711,250010118022034
M_305731_827991,8 PARSONAGE POINT,PARSONAGE POINT,8,02675,41.69509363130071,-70.22984030624173,250010118024023
M_303410_826713,WILLOW ST,WILLOW ST,nan,02673,41.68389611466876,-70.25794232965252,250010121012003
M_303493_826641,362 WILLOW ST,WILLOW ST,362,02675,41.68323704438306,-70.25695815956888,250010121012002
M_303259_823045,GRIST MILL LN,GRIST MILL LN,nan,02673,41.6508944748601,-70.26039595956976,250010121023033
M_304449_823853,40 HEADWATERS DR,HEADWATERS DR,40,02673,41.6580119335216,-70.24596969120742,250010121024000
M_303640_822619,124 STANDISH WAY,STANDISH WAY,124,02673,41.647009439338106,-70.25589736351272,250010121022017
M_304725_821917,65 LEWIS BAY BLVD,LEWIS BAY BLVD,65,02673,41.64054642742324,-70.24299899208978,250010121022049
M_306752_823001,769 ROUTE 28,ROUTE 28,769,02664,41.65003360058948,-70.21847732215234,250010120023017
M_307059_823299,834 ROUTE 28,ROUTE 28,834,02664,41.65267475862328,-70.2147385441023,250010120021051
M_307187_822029,136 SOUTH SHORE DR,SOUTH SHORE DR,136,02664,41.64122421158546,-70.21343207046107,250010120023050
M_307865_822724,137 RUN POND RD,RUN POND RD,137,02664,41.64738857496898,-70.20516864056668,250010120022092
M_307885_822629,153 RUN POND RD,RUN POND RD,153,02664,41.646530605273504,-70.20494590715708,250010120022092
M_309617_827588,WHITES PATH,WHITES PATH,nan,02664,41.69093508588511,-70.18323932064752,250010120012008
M_307753_827024,STATION AVE,STATION AVE,nan,02664,41.68611455588657,-70.20572971846389,250010120012025
M_307889_824310,JUPITER LN,JUPITER LN,nan,02664,41.6616632329382,-70.20459146286775,250010120021033
M_309468_824740,307 OLD MAIN ST,OLD MAIN ST,307,02664,41.6653168059803,-70.18555604765521,250010120022035
M_308496_824626,1172 ROUTE 28,ROUTE 28,1172,02664,41.66442478318904,-70.19724648158898,250010120022019
M_308455_824602,1160 ROUTE 28,ROUTE 28,1160,02664,41.664214360659294,-70.19774310736919,250010120022019
M_307823_825851,25 CAPT LOTHROP RD,CAPT LOTHROP RD,25,02664,41.67554508025576,-70.20510292410842,250010120013046
M_307363_826710,10 VENTURA WAY (&12),VENTURA WAY,10&12,02664,41.68334095711544,-70.21047048645025,250010120013002
M_309666_826478,265 NORTH MAIN ST,NORTH MAIN ST,265,02664,41.68093556150404,-70.18285669132027,250010120012009
M_309397_825954,85 REGIONAL AVE (&87),REGIONAL AVE,85&87,02664,41.67625562991025,-70.18618393495586,250010120012066
M_309770_827569,NORTH MAIN ST,NORTH MAIN ST,nan,02664,41.69074275972196,-70.18140524765106,250010120011013
M_310005_826959,COUNTRY CLUB DR,COUNTRY CLUB DR,nan,02664,41.68521853101934,-70.17869629868959,250010120011030
M_229463_920598,8 SUNCREST AVE,SUNCREST AVE,8,01887,42.53537485023624,-71.14135514565909,250173311022028
M_229582_920800,95 WEST ST,WEST ST,95,01887,42.53718880231782,-71.13989622822794,250173311022027
M_229594_920835,WEST ST,WEST ST, ,01887,42.53750342672821,-71.13974835365603,250173311022027
M_229752_920536,124A WEST ST,WEST ST, ,01887,42.534805714235766,-71.13784047601384,250173311022026
M_229842_920980,5 LOWELL ST,LOWELL ST,5,01887,42.53879929113404,-71.13672193587908,250173311022014
M_229793_920986,3 LOWELL ST PK,LOWELL ST,3,01887,42.5388551820981,-71.13731811383079,250173311022014
M_229872_920974,LOWELL ST PK,LOWELL ST, ,01887,42.53874412653515,-71.13635705023476,250173311022014
M_229512_920971,297 LOWELL ST,LOWELL ST,297,01887,42.53873085310197,-71.14073956560324,250173311022027
M_227875_921848,20 BLACKSTONE ST,BLACKSTONE ST,20,01887,42.54668621727543,-71.16062467488351,250173311023042
M_229852_921046,LOWELL ST PK,LOWELL ST, ,01887,42.53939305922222,-71.13659678048765,250173311022014
M_229239_924293,14 OAKRIDGE CIR,OAKRIDGE CIR,14,01887,42.5686466735694,-71.14389402286699,250173311021027
M_229945_927140,9 VIRGINIA RD,VIRGINIA RD,9,01887,42.59424904606384,-71.13514733435291,250173311012036
M_230005_927137,50 VIRGINIA RD,VIRGINIA RD,50,01887,42.594219726879416,-71.13441645437959,250173311012036
M_229897_927126,8 VIRGINIA RD,VIRGINIA RD,8,01887,42.59412486275573,-71.1357328921684,250173311012036
M_229994_926998,2 LARSON RD,LARSON RD,2,01887,42.5929688516852,-71.13455773366677,250173311012036
